ID,NAME,LON,LAT
629696,CAMPANULA SERRATA,20.03333333000,49.19166667000
629712,CAMPANULA SERRATA,20.02638889000,49.19416667000
629713,CAMPANULA SERRATA,20.02916667000,49.19472222000
629818,CAMPANULA SERRATA,19.08611111000,48.88611111000
629819,CAMPANULA SERRATA,19.08611111000,48.88611111000
629821,CAMPANULA SERRATA,19.08333333000,48.89166667000
629824,CAMPANULA SERRATA,19.08333333000,48.90277778000
629828,CAMPANULA SERRATA,19.00777778000,48.94833333000
629846,CAMPANULA SERRATA,18.99722222000,48.90277778000
629999,CAMPANULA SERRATA,19.08750000000,48.88750000000
630000,CAMPANULA SERRATA,19.25000000000,48.85361111000
630001,CAMPANULA SERRATA,19.08333333000,48.88666667000
630002,CAMPANULA SERRATA,19.07222222000,48.87638889000
630003,CAMPANULA SERRATA,19.07722222000,48.89388889000
630004,CAMPANULA SERRATA,19.07861111000,48.87777778000
630005,CAMPANULA SERRATA,19.07916667000,48.87611111000
630006,CAMPANULA SERRATA,19.07805556000,48.89444444000
630007,CAMPANULA SERRATA,19.07666667000,48.89277778000
630009,CAMPANULA SERRATA,19.08611111000,48.89166667000
630011,CAMPANULA SERRATA,19.12083333000,48.93527778000
630012,CAMPANULA SERRATA,19.11444444000,48.93277778000
630013,CAMPANULA SERRATA,19.11500000000,48.93333333000
630015,CAMPANULA SERRATA,19.11611111000,48.93222222000
630016,CAMPANULA SERRATA,19.11750000000,48.91666667000
630017,CAMPANULA SERRATA,19.11722222000,48.93416667000
630018,CAMPANULA SERRATA,19.11527778000,48.93388889000
630019,CAMPANULA SERRATA,19.05583333000,48.86111111000
630021,CAMPANULA SERRATA,19.05444444000,48.86416667000
630022,CAMPANULA SERRATA,19.08805556000,48.87333333000
630023,CAMPANULA SERRATA,19.05694444000,48.86111111000
630024,CAMPANULA SERRATA,19.07916667000,48.87500000000
630025,CAMPANULA SERRATA,19.07916667000,48.87583333000
630026,CAMPANULA SERRATA,19.07222222000,48.87722222000
630027,CAMPANULA SERRATA,19.07972222000,48.87694444000
630028,CAMPANULA SERRATA,19.07638889000,48.87694444000
630029,CAMPANULA SERRATA,19.07777778000,48.87666667000
630030,CAMPANULA SERRATA,19.07944444000,48.87555556000
630031,CAMPANULA SERRATA,19.07833333000,48.87611111000
630032,CAMPANULA SERRATA,19.08055556000,48.87194444000
630033,CAMPANULA SERRATA,19.08055556000,48.87694444000
630034,CAMPANULA SERRATA,19.08194444000,48.86750000000
630035,CAMPANULA SERRATA,19.07555556000,48.87638889000
630036,CAMPANULA SERRATA,19.07777778000,48.87583333000
630037,CAMPANULA SERRATA,19.07500000000,48.87555556000
630038,CAMPANULA SERRATA,19.07083333000,48.87555556000
630039,CAMPANULA SERRATA,19.08527778000,48.86750000000
630040,CAMPANULA SERRATA,19.08611111000,48.86750000000
630041,CAMPANULA SERRATA,19.08388889000,48.86722222000
630042,CAMPANULA SERRATA,19.07083333000,48.87583333000
630043,CAMPANULA SERRATA,19.07250000000,48.87555556000
630044,CAMPANULA SERRATA,19.07361111000,48.87638889000
630045,CAMPANULA SERRATA,19.07916667000,48.87611111000
630046,CAMPANULA SERRATA,19.07222222000,48.87666667000
630047,CAMPANULA SERRATA,19.23055556000,48.88805556000
630048,CAMPANULA SERRATA,19.22777778000,48.89000000000
630049,CAMPANULA SERRATA,19.22361111000,48.89000000000
630050,CAMPANULA SERRATA,19.22500000000,48.89083333000
630051,CAMPANULA SERRATA,19.22472222000,48.89083333000
630052,CAMPANULA SERRATA,19.21250000000,48.89138889000
630053,CAMPANULA SERRATA,19.07777778000,48.89027778000
630054,CAMPANULA SERRATA,19.07777778000,48.89666667000
630055,CAMPANULA SERRATA,19.07777778000,48.89055556000
630056,CAMPANULA SERRATA,19.07638889000,48.89111111000
630057,CAMPANULA SERRATA,19.09222222000,48.94083333000
630058,CAMPANULA SERRATA,19.09305556000,48.94027778000
630059,CAMPANULA SERRATA,19.09333333000,48.94027778000
630061,CAMPANULA SERRATA,19.08333333000,48.88916667000
630062,CAMPANULA SERRATA,19.08194444000,48.89305556000
630063,CAMPANULA SERRATA,19.07638889000,48.89277778000
630064,CAMPANULA SERRATA,19.08750000000,48.88611111000
630065,CAMPANULA SERRATA,19.07777778000,48.87555556000
630067,CAMPANULA SERRATA,19.11250000000,49.04583333000
630068,CAMPANULA SERRATA,19.11111111000,49.04638889000
630069,CAMPANULA SERRATA,19.07000000000,48.91916667000
630071,CAMPANULA SERRATA,19.18666667000,48.96944444000
630073,CAMPANULA SERRATA,19.17472222000,48.96166667000
630074,CAMPANULA SERRATA,19.07361111000,48.89055556000
630075,CAMPANULA SERRATA,19.07500000000,48.89055556000
