longitude,latitude,genus
7.553611,44.06222,Idaea
7.512778,44.06917,Idaea
7.40013,44.26756,Idaea
7.56056,43.9825,Idia
7.39778,44.2836,Idia
7.56,43.98222,Idia
7.416667,44.28333,Inachis
7.516667,44.21667,Inachis
7.39705,44.28134,Inachis
7.400007,44.26757,Inachis
7.4792,44.1892,Incurvaria
7.4931,44.195,Incurvaria
7.3956,44.2825,Infurcitinea
7.4303,44.2144,Infurcitinea
7.4575,44.2114,Infurcitinea
7.2842,44.1625,Infurcitinea
7.2819,44.3261,Infurcitinea
7.3742,44.1828,Infurcitinea
7.3228,44.1856,Infurcitinea
7.375,44.1481,Infurcitinea
7.4103,44.1492,Infurcitinea
7.4828,44.2003,Infurcitinea
7.321389,44.24306,Infurcitinea
7.39742,44.28416,Infurcitinea
7.56,43.98222,Infurcitinea
7.56056,43.9825,Infurcitinea
7.527472,44.10994,Infurcitinea
7.39742,44.28416,Iphiclides
7.334445,44.23528,Iphiclides
7.383611,44.24805,Iphiclides
7.396222,44.28182,Iphiclides
7.389861,44.23299,Iphiclides
7.56056,43.9825,Iphiclides
7.2482,44.20334,Iphiclides
7.280209,44.21568,Iphiclides
7.396361,44.28192,Iphiclides
7.5675,44.0558,Iphiclides
7.56056,43.9825,Isotrias
7.4022,44.2794,Isotrias
7.3956,44.2825,Isotrias
7.2697,44.2044,Isotrias
7.2122,44.1933,Isotrias
7.4428,44.2161,Isotrias
7.4536,44.1758,Isotrias
7.39778,44.2836,Isotrias
7.52327,44.0944,Isotrias
7.27139,44.1958,Isotrias
7.527472,44.10994,Isotrias
7.56,43.98222,Isotrias
7.39742,44.28416,Isotrias
7.351666,44.25694,Issoria
7.339631,44.1731,Issoria
7.26902,44.17303,Issoria
7.240247,44.20227,Issoria
7.56,43.98222,Isturgia
7.512778,44.06917,Itame
7.56,43.98222,Iwaruna
7.565,44.14244,Jocheaera
7.34797,44.03444,Jocheaera
7.22715,44.19754,Kanetisa
6.81,44.3067,Kemtrognophos
6.74333,44.2833,Kemtrognophos
7.52327,44.0944,Kemtrognophos
6.81,44.3067,Kessleria
7.4428,44.2161,Kessleria
7.512778,44.06944,Kessleria
7.624166,44.15508,Kessleria
7.272,44.207,Khorassania
7.3742,44.1828,Khorassania
7.56,43.98222,Klimeschiopsis
7.396222,44.28182,Korscheltellus
7.57083,44.15083,Lacanobia
7.565,44.14244,Lacanobia
7.55756,43.98286,Lacanobia
7.34797,44.03444,Lacanobia
6.89825,44.31786,Lacanobia
7.56056,43.9825,Lacanobia
7.39778,44.2836,Lacanobia
7.36111,44.1919,Lacanobia
7.39758,44.28448,Lacanobia
7.50994,43.99916,Lacanobia
7.27139,44.1958,Lacanobia
7.389861,44.23299,Lampides
7.375,44.1481,Lampronia
7.4428,44.2161,Lampronia
7.4575,44.2114,Lampronia
7.5025,44.1622,Lampronia
7.2667,44.1803,Lampronia
7.36111,44.1919,Lampropteryx
7.27139,44.1958,Lampropteryx
7.34797,44.03444,Lamprosticta
7.56056,43.9825,Laodamia
7.39742,44.28416,Laodamia
7.39778,44.2836,Laothoe
7.43884,44.20383,Lasiocampa
7.389861,44.23299,Lasiocampa
7.398833,44.28156,Lasiocampa
7.553611,44.06222,Lasiocampa
7.41624,44.21574,Lasiommata
7.56292,43.98135,Lasiommata
7.26867,44.20388,Lasiommata
7.339631,44.1731,Lasiommata
7.26902,44.17303,Lasiommata
7.56056,43.9825,Lasiommata
7.39778,44.2836,Lasiommata
7.34472,44.1817,Lasiommata
7.2482,44.20334,Lasiommata
7.280209,44.21568,Lasiommata
7.242799,44.20267,Lasiommata
7.240247,44.20227,Lasiommata
7.24,44.20092,Lasiommata
7.22715,44.19754,Lasiommata
7.26949,44.18464,Lasiommata
7.2693,44.1666,Lasiommata
7.3975,44.2844,Lasiommata
7.5098,44.0713,Lasiommata
7.50978,44.07126,Lasiommata
7.52362,44.10079,Lasionycta
7.43884,44.20383,Lasionycta
6.7481,44.28024,Lasionycta
7.51231,44.06999,Lasionycta
7.42611,44.22015,Lasionycta
7.55756,43.98286,Lasionycta
6.84944,44.2772,Lasionycta
6.74333,44.2833,Lasionycta
7.27139,44.1958,Lasionycta
7.553611,44.06222,Lasionycta
7.531389,44.08805,Lasionycta
7.2333,44.1986,Lathronympha
7.2122,44.1933,Lathronympha
7.2667,44.1803,Lathronympha
7.2722,44.1628,Lathronympha
7.3228,44.1856,Lathronympha
7.3722,44.6519,Lathronympha
7.4428,44.2161,Lathronympha
7.4536,44.1758,Lathronympha
7.5064,44.1633,Lathronympha
7.5025,44.1622,Lathronympha
7.321389,44.24306,Lathronympha
7.3956,44.2825,Lecithocera
7.56,43.98222,Lecithocera
6.7481,44.28024,Lemonia
7.50786,44.06958,Lemonia
6.74333,44.2833,Lemonia
7.45,44.28333,Lemonia
7.512778,44.06944,Lemonia
7.531389,44.08805,Lemonia
7.512778,44.06917,Lemonia
7.41624,44.21574,Leptidea
7.39742,44.28416,Leptidea
7.395916,44.28364,Leptidea
7.396222,44.28182,Leptidea
7.339631,44.1731,Leptidea
7.389861,44.23299,Leptidea
7.42611,44.22015,Leptidea
7.280209,44.21568,Leptidea
7.2482,44.20334,Leptidea
7.39705,44.28134,Leptidea
7.3975,44.2844,Leptidea
7.55183,44.11994,Leptidea
7.389861,44.23299,Leptotes
7.57083,44.15083,Leucania
7.565,44.14244,Leucania
6.89825,44.31786,Leucania
6.81,44.3067,Leucania
6.74333,44.2833,Leucania
7.52327,44.0944,Leucania
7.27139,44.1958,Leucania
7.51231,44.06999,Leucoma
7.334445,44.24861,Leucoma
7.34797,44.03444,Leucoma
7.39778,44.2836,Leucoptera
7.3956,44.2825,Leucoptera
7.4428,44.2161,Leucoptera
7.4536,44.1758,Leucoptera
7.4792,44.1892,Leucoptera
7.4931,44.195,Leucoptera
7.527472,44.10994,Leucoptera
7.39742,44.28416,Leucoptera
7.520279,44.06809,Leucoptera
7.395272,44.27561,Leucoptera
7.546604,43.98192,Leucoptera
7.594423,44.07937,Leucoptera
7.598403,44.09082,Leucoptera
7.550349,44.06542,Leucoptera
7.52513,44.06916,Leucoptera
7.446252,44.19289,Leucoptera
7.271082,44.20263,Leucoptera
7.494092,44.19497,Leucoptera
7.468783,43.92406,Leucoptera
7.5675,44.0558,Ligdia
7.365833,44.25583,Limenitis
7.353889,44.25583,Limenitis
7.54913,43.9857,Limenitis
7.56056,43.9825,Limenitis
7.56056,43.9825,Lithophane
7.39778,44.2836,Lithophane
7.39758,44.28448,Lithophane
7.39742,44.28416,Lithosia
7.43884,44.20383,Lithosia
7.32193,44.24349,Lithosia
7.56292,43.98135,Lithosia
7.42611,44.22015,Lithosia
7.55756,43.98286,Lithosia
7.56056,43.9825,Lithosia
7.39778,44.2836,Lithosia
6.81,44.3067,Lithosia
6.74333,44.2833,Lithosia
7.321389,44.24306,Lithosia
7.553611,44.06222,Lithosia
7.512778,44.06917,Lithosia
7.39778,44.2836,Lobophora
7.5675,44.0558,Lobophora
7.57083,44.15083,Lomaspilis
7.565,44.14244,Lomaspilis
7.34797,44.03444,Lomaspilis
6.89028,44.32022,Lomaspilis
7.56056,43.9825,Lomaspilis
7.39778,44.2836,Lomaspilis
7.36111,44.1919,Lomaspilis
6.84944,44.2772,Lomaspilis
7.27139,44.1958,Lomaspilis
7.39778,44.2836,Lomographa
7.56,43.98222,Loryma
7.2333,44.1986,Loxostege
7.3956,44.2825,Loxostege
7.396361,44.28192,Loxostege
7.39778,44.2836,Loxostege
7.56056,43.9825,Loxostege
7.39742,44.28416,Loxostege
7.527472,44.10994,Loxostege
7.56,43.98222,Loxostege
7.2667,44.1803,Lozotaenia
7.2819,44.3261,Lozotaenia
7.5025,44.1622,Lozotaenia
7.3722,44.6519,Lozotaeniodes
7.339631,44.1731,Lycaena
6.75,44.2508,Lycaena
7.280209,44.21568,Lycaena
7.2482,44.20334,Lycaena
7.242799,44.20267,Lycaena
7.240247,44.20227,Lycaena
7.22715,44.19754,Lycaena
7.24,44.20092,Lycaena
7.221672,44.18947,Lycaena
7.39705,44.28134,Lycaena
7.39778,44.2836,Lycia
7.48972,44.195,Lycia
7.52362,44.10079,Lycophotia
7.34797,44.03444,Lycophotia
7.531389,44.08805,Lycophotia
7.50786,44.06958,Lygephila
7.56292,43.98135,Lygephila
7.42611,44.22015,Lygephila
7.57083,44.15083,Lygephila
7.55756,43.98286,Lygephila
7.57753,43.97625,Lygephila
7.56056,43.9825,Lygephila
7.39778,44.2836,Lygephila
7.39742,44.28416,Lymantria
7.43884,44.20383,Lymantria
7.50786,44.06958,Lymantria
7.56292,43.98135,Lymantria
7.26867,44.20388,Lymantria
7.42611,44.22015,Lymantria
7.57753,43.97625,Lymantria
7.553611,44.06222,Lymantria
7.512778,44.06917,Lymantria
7.4428,44.2161,Lyonetia
7.4575,44.2114,Lyonetia
7.56,43.98222,Lyonetia
7.395272,44.27561,Lyonetia
7.404962,43.86493,Lyonetia
7.594423,44.07937,Lyonetia
7.550805,44.05839,Lyonetia
7.435899,44.2097,Lyonetia
7.442749,44.19618,Lyonetia
7.278931,44.21486,Lyonetia
7.494092,44.19497,Lyonetia
7.468783,43.92406,Lyonetia
7.56292,43.98135,Macaria
7.42611,44.22015,Macaria
7.565,44.14244,Macaria
7.34797,44.03444,Macaria
7.56056,43.9825,Macaria
7.39778,44.2836,Macaria
7.50978,44.07126,Macaria
7.27139,44.1958,Macaria
7.56,43.98222,Macaria
7.56056,43.9825,Macdunnoughia
7.39742,44.28416,Macroglossum
7.56292,43.98135,Macroglossum
7.26867,44.20388,Macroglossum
7.34,44.25,Macroglossum
7.430522,44.21472,Macroglossum
7.56056,43.9825,Macroglossum
7.39778,44.2836,Macroglossum
7.34472,44.1817,Macroglossum
7.39778,44.2836,Macrothylacia
7.27139,44.1958,Macrothylacia
7.280209,44.21568,Maculinea
7.26949,44.18464,Maculinea
7.2693,44.1666,Maculinea
7.43884,44.20383,Malacosoma
7.42611,44.22015,Malacosoma
7.57753,43.97625,Malacosoma
7.39778,44.2836,Malacosoma
7.56056,43.9825,Malacosoma
7.553611,44.06222,Malacosoma
7.512778,44.06917,Malacosoma
7.39778,44.2836,Mamestra
7.50994,43.99916,Mamestra
7.41624,44.21574,Maniola
7.26867,44.20388,Maniola
7.33,44.25,Maniola
7.32,44.24,Maniola
7.56056,43.9825,Maniola
7.280209,44.21568,Maniola
7.221672,44.18947,Maniola
7.39705,44.28134,Maniola
7.3956,44.2825,Marasmarcha
7.4303,44.2144,Marasmarcha
7.4428,44.2161,Marasmarcha
7.57753,43.97625,Marumba
7.56056,43.9825,Marumba
7.39778,44.2836,Mecyna
7.3956,44.2825,Mecyna
7.272,44.207,Mecyna
7.4428,44.2161,Mecyna
7.56,43.98222,Mecyna
7.56056,43.9825,Mecyna
7.39742,44.28416,Mecyna
7.56,43.98222,Megacraspedus
7.56,43.98222,Meganola
7.41624,44.21574,Melanargia
7.387222,44.24722,Melanargia
7.350833,44.25639,Melanargia
7.335,44.25,Melanargia
7.32,44.24,Melanargia
7.394444,44.28167,Melanargia
7.399167,44.28028,Melanargia
7.395916,44.28364,Melanargia
7.334445,44.23528,Melanargia
7.3825,44.24805,Melanargia
7.34,44.25,Melanargia
7.334445,44.24861,Melanargia
7.383611,44.24805,Melanargia
7.333333,44.24833,Melanargia
7.365833,44.25583,Melanargia
7.35,44.25,Melanargia
7.333889,44.24861,Melanargia
7.389861,44.23299,Melanargia
7.43974,44.204,Melanargia
7.280209,44.21568,Melanargia
7.39705,44.28134,Melanargia
7.39778,44.2836,Melanthia
7.396222,44.28182,Melitaea
7.389861,44.23299,Melitaea
7.42611,44.22015,Melitaea
7.56056,43.9825,Melitaea
6.79556,44.3203,Melitaea
6.74333,44.2833,Melitaea
7.2482,44.20334,Melitaea
7.242799,44.20267,Melitaea
7.22715,44.19754,Melitaea
7.280209,44.21568,Melitaea
7.240247,44.20227,Melitaea
7.24,44.20092,Melitaea
7.221672,44.18947,Melitaea
7.26949,44.18464,Melitaea
7.39705,44.28134,Melitaea
7.5098,44.0713,Melitaea
7.400118,44.26757,Melitaea
7.40013,44.26756,Melitaea
7.56292,43.98135,Menophra
7.39778,44.2836,Menophra
6.81,44.3067,Merrifieldia
6.79556,44.3203,Merrifieldia
6.74333,44.2833,Merrifieldia
7.3956,44.2825,Merrifieldia
7.2488,44.2024,Merrifieldia
7.4022,44.2794,Merrifieldia
7.2697,44.2044,Merrifieldia
7.3228,44.1856,Merrifieldia
7.3167,44.1772,Merrifieldia
7.4536,44.1758,Merrifieldia
7.4428,44.2161,Merrifieldia
7.4931,44.195,Merrifieldia
7.2333,44.1986,Merrifieldia
7.39778,44.2836,Merrifieldia
7.56056,43.9825,Merrifieldia
7.5675,44.0558,Merrifieldia
7.39742,44.28416,Mesapamea
7.39742,44.28416,Mesoligia
7.56292,43.98135,Mesoligia
7.42611,44.22015,Mesoligia
7.39778,44.2836,Mesophleps
7.3956,44.2825,Mesophleps
7.4428,44.2161,Mesophleps
7.56,43.98222,Mesophleps
7.56056,43.9825,Mesophleps
7.39742,44.28416,Mesophleps
7.396222,44.28182,Mesotype
7.26902,44.17303,Mesotype
7.45,44.28333,Mesotype
7.553611,44.06222,Mesotype
7.475,44.11306,Mesotype
7.530278,44.08583,Mesotype
7.531389,44.08805,Mesotype
7.512778,44.06917,Mesotype
7.39778,44.2836,Metachrostis
7.39742,44.28416,Metachrostis
7.3956,44.2825,Metalampra
7.3742,44.1828,Metalampra
7.3903,44.1853,Metalampra
7.4303,44.2144,Metalampra
7.56056,43.9825,Metallosticha
7.272,44.207,Metasia
7.3956,44.2825,Metasia
7.383333,44.24972,Metasia
7.56,43.98222,Metasia
7.39778,44.2836,Metasia
7.56056,43.9825,Metasia
7.483634,44.12714,Metaxmeste
6.79556,44.3203,Metaxmeste
7.2488,44.2024,Metaxmeste
7.4792,44.1892,Metaxmeste
7.2122,44.1933,Metaxmeste
7.2667,44.1803,Metaxmeste
7.52327,44.0944,Metaxmeste
7.48972,44.195,Metaxmeste
7.2122,44.1933,Metendothenia
7.4536,44.1758,Metendothenia
7.4828,44.2003,Metendothenia
7.56292,43.98135,Methorasa
7.56056,43.9825,Methorasa
7.39778,44.2836,Methorasa
7.39742,44.28416,Methorasa
7.3956,44.2825,Metzneria
7.4428,44.2161,Metzneria
7.3167,44.1772,Metzneria
7.4575,44.2114,Metzneria
7.4792,44.1892,Metzneria
7.4953,44.1753,Metzneria
7.56,43.98222,Metzneria
7.527472,44.10994,Metzneria
7.34472,44.1817,Micropterix
7.39778,44.2836,Micropterix
7.3956,44.2825,Micropterix
7.2708,44.2497,Micropterix
7.2122,44.1933,Micropterix
7.3228,44.1856,Micropterix
7.3722,44.6519,Micropterix
7.375,44.1481,Micropterix
7.4428,44.2161,Micropterix
7.4514,44.1847,Micropterix
7.4931,44.195,Micropterix
7.4953,44.1753,Micropterix
7.2469,44.2475,Micropterix
7.2722,44.1628,Micropterix
7.4267,44.2453,Micropterix
7.3742,44.1828,Micropterix
7.3167,44.1772,Micropterix
7.5675,44.0558,Micropterix
7.527472,44.10994,Micropterix
7.541056,44.14528,Micropterix
7.550528,44.1455,Micropterix
7.39778,44.2836,Micrurapteryx
7.575701,44.02873,Micrurapteryx
7.56292,43.98135,Miltochrista
7.34797,44.03444,Mimas
7.39778,44.2836,Mimas
7.56056,43.9825,Mimas
7.5675,44.0558,Mimas
7.5098,44.0713,Minoa
7.27139,44.1958,Minoa
7.33794,44.17969,Minois
7.39705,44.28134,Minois
7.56056,43.9825,Minucia
7.39778,44.2836,Minucia
7.39778,44.2836,Mirificarma
7.3956,44.2825,Mirificarma
7.3742,44.1828,Mirificarma
7.4428,44.2161,Mirificarma
7.4303,44.2144,Mirificarma
7.56056,43.9825,Mirificarma
7.52327,44.0944,Mirificarma
7.39742,44.28416,Mirificarma
6.7481,44.28024,Mniotype
7.57083,44.15083,Mniotype
7.56056,43.9825,Mniotype
7.5675,44.0558,Mniotype
6.74333,44.2833,Mniotype
7.48972,44.195,Mniotype
7.52327,44.0944,Mniotype
7.27139,44.1958,Mniotype
7.531389,44.08805,Mniotype
7.39778,44.2836,Moma
7.39778,44.2836,Mompha
7.3956,44.2825,Mompha
7.3742,44.1828,Mompha
7.4428,44.2161,Mompha
7.4575,44.2114,Mompha
7.4828,44.2003,Mompha
7.4953,44.1753,Mompha
7.2667,44.1803,Mompha
7.3367,44.1725,Mompha
7.3228,44.1856,Mompha
7.375,44.1481,Mompha
7.4103,44.1492,Mompha
7.4792,44.1892,Mompha
7.56,43.98222,Mompha
7.39742,44.28416,Mompha
7.52513,44.06916,Mompha
7.4022,44.2794,Monochroa
7.2667,44.1803,Monochroa
7.3742,44.1828,Monochroa
7.3228,44.1856,Monochroa
7.375,44.1481,Monochroa
7.4103,44.1492,Monochroa
7.4303,44.2144,Monochroa
7.4575,44.2114,Monochroa
7.4792,44.1892,Monochroa
7.4931,44.195,Monochroa
7.4953,44.1753,Monochroa
7.4428,44.2161,Monochroa
7.4536,44.1758,Monochroa
7.321389,44.24306,Monochroa
7.39778,44.2836,Monochroa
7.39742,44.28416,Monochroa
7.56056,43.9825,Monopis
7.39778,44.2836,Monopis
7.4303,44.2144,Monopis
7.2667,44.1803,Monopis
7.2708,44.2497,Monopis
7.3228,44.1856,Monopis
7.375,44.1481,Monopis
7.4103,44.1492,Monopis
7.321389,44.24306,Monopis
7.550528,44.1455,Monopis
7.3956,44.2825,Montetinea
7.2667,44.1803,Montetinea
7.3367,44.1725,Montetinea
7.3228,44.1856,Montetinea
7.3167,44.1772,Montetinea
7.3722,44.6519,Montetinea
7.375,44.1481,Montetinea
7.4103,44.1492,Montetinea
7.4303,44.2144,Montetinea
7.4428,44.2161,Montetinea
7.4575,44.2114,Montetinea
7.4931,44.195,Montetinea
7.4953,44.1753,Montetinea
7.272,44.207,Morophaga
7.4303,44.2144,Morophaga
7.272,44.207,Myelois
7.52362,44.10079,Mythimna
7.43884,44.20383,Mythimna
7.39742,44.28416,Mythimna
7.33351,44.1622,Mythimna
7.26919,44.16927,Mythimna
6.7481,44.28024,Mythimna
7.50786,44.06958,Mythimna
7.51231,44.06999,Mythimna
7.56292,43.98135,Mythimna
7.333889,44.24861,Mythimna
7.42611,44.22015,Mythimna
7.57083,44.15083,Mythimna
7.565,44.14244,Mythimna
7.34797,44.03444,Mythimna
7.2375,44.13756,Mythimna
7.56056,43.9825,Mythimna
7.5675,44.0558,Mythimna
7.39778,44.2836,Mythimna
7.36111,44.1919,Mythimna
7.34472,44.1817,Mythimna
6.84944,44.2772,Mythimna
6.81,44.3067,Mythimna
6.74333,44.2833,Mythimna
7.383333,44.28333,Mythimna
7.39758,44.28448,Mythimna
7.48972,44.195,Mythimna
7.52327,44.0944,Mythimna
7.49492,44.1132,Mythimna
7.27139,44.1958,Mythimna
7.45,44.28333,Mythimna
7.56,43.98222,Mythimna
7.553611,44.06222,Mythimna
7.531389,44.08805,Mythimna
7.39742,44.28416,Nebula
7.39778,44.2836,Nebula
6.81,44.3067,Nebula
7.39758,44.28448,Nebula
7.527472,44.10994,Nebula
7.45,44.28333,Nebula
7.43884,44.20383,Nemapogon
7.39778,44.2836,Nemapogon
7.4303,44.2144,Nemapogon
7.2708,44.2497,Nemapogon
7.272,44.207,Nemapogon
7.2667,44.1803,Nemapogon
7.3367,44.1725,Nemapogon
7.3742,44.1828,Nemapogon
7.3228,44.1856,Nemapogon
7.375,44.1481,Nemapogon
7.4428,44.2161,Nemapogon
7.4575,44.2114,Nemapogon
7.4514,44.1847,Nemapogon
7.4828,44.2003,Nemapogon
7.4792,44.1892,Nemapogon
7.56,43.98222,Nemapogon
7.34472,44.1817,Nematopogon
7.2122,44.1933,Nematopogon
7.4428,44.2161,Nematopogon
7.4792,44.1892,Nematopogon
7.4953,44.1753,Nematopogon
7.5064,44.1633,Nematopogon
7.4931,44.195,Nematopogon
7.5025,44.1622,Nematopogon
7.39778,44.2836,Nematopogon
7.52327,44.0944,Nematopogon
7.27139,44.1958,Nematopogon
7.527472,44.10994,Nematopogon
7.2708,44.2497,Nemophora
7.4022,44.2794,Nemophora
7.4428,44.2161,Nemophora
7.3742,44.1828,Nemophora
7.4953,44.1753,Nemophora
7.272,44.207,Neofaculta
7.4792,44.1892,Neofaculta
7.56,43.98222,Neofaculta
7.272,44.207,Neofriseria
7.375,44.1481,Neofriseria
7.45,44.28333,Neofriseria
7.52362,44.10079,Noctua
7.39742,44.28416,Noctua
7.43884,44.20383,Noctua
7.26919,44.16927,Noctua
6.7481,44.28024,Noctua
7.56292,43.98135,Noctua
7.42611,44.22015,Noctua
7.57083,44.15083,Noctua
7.565,44.14244,Noctua
7.55756,43.98286,Noctua
6.89825,44.31786,Noctua
7.56056,43.9825,Noctua
7.5675,44.0558,Noctua
7.39778,44.2836,Noctua
6.84944,44.2772,Noctua
6.81,44.3067,Noctua
6.74333,44.2833,Noctua
7.383333,44.28333,Noctua
7.52327,44.0944,Noctua
7.27139,44.1958,Noctua
7.553611,44.06222,Noctua
7.531389,44.08805,Noctua
7.36111,44.1919,Nola
7.39778,44.2836,Nola
7.5675,44.0558,Nola
7.27139,44.1958,Nola
7.335,44.25,Nomophila
7.3825,44.24805,Nomophila
7.365833,44.25583,Nomophila
7.364167,44.255,Nomophila
7.35,44.25,Nomophila
7.56056,43.9825,Nomophila
6.74333,44.2833,Nomophila
7.4953,44.1753,Nomophila
7.4303,44.2144,Nomophila
7.272,44.207,Nomophila
7.565778,44.057,Nomophila
7.3956,44.2825,Nothris
7.521389,44.10222,Nothris
7.396833,44.28178,Nothris
7.56,43.98222,Nothris
7.56292,43.98135,Notocelia
7.56056,43.9825,Notocelia
7.39778,44.2836,Notocelia
7.36111,44.1919,Notocelia
7.4303,44.2144,Notocelia
7.3742,44.1828,Notocelia
7.2469,44.2475,Notocelia
7.272,44.207,Notocelia
7.3228,44.1856,Notocelia
7.4428,44.2161,Notocelia
7.4792,44.1892,Notocelia
7.4103,44.1492,Notocelia
7.4022,44.2794,Notocelia
7.3956,44.2825,Notocelia
7.4828,44.2003,Notocelia
7.4953,44.1753,Notocelia
7.42611,44.22015,Notodonta
7.57083,44.15083,Notodonta
7.36111,44.1919,Notodonta
6.74333,44.2833,Notodonta
7.39778,44.2836,Notodonta
7.3956,44.2825,Novotinea
7.2122,44.1933,Novotinea
7.2667,44.1803,Novotinea
7.3228,44.1856,Novotinea
7.375,44.1481,Novotinea
7.321389,44.24306,Novotinea
6.84944,44.2772,Nudaria
6.81,44.3067,Nudaria
6.74333,44.2833,Nudaria
7.56,43.98222,Nudaria
7.272,44.207,Nyctegretis
7.4303,44.2144,Nyctegretis
7.39778,44.2836,Nycteola
7.396222,44.28182,Nymphalis
7.34472,44.1817,Nymphalis
7.389861,44.23299,Ochlodes
7.56056,43.9825,Ochlodes
7.280209,44.21568,Ochlodes
7.39705,44.28134,Ochlodes
7.39778,44.2836,Ochromolopis
7.3956,44.2825,Ochromolopis
7.56056,43.9825,Ochromolopis
7.39742,44.28416,Ochromolopis
7.43884,44.20383,Ochropacha
7.39778,44.2836,Ochropacha
7.27139,44.1958,Ochropacha
7.52362,44.10079,Ochropleura
6.7481,44.28024,Ochropleura
7.50786,44.06958,Ochropleura
7.39778,44.2836,Ochropleura
7.4953,44.1753,Ocnerostoma
7.550528,44.1455,Ocnerostoma
7.48972,44.195,Ocnogyna
7.49492,44.1132,Ocnogyna
7.396222,44.28182,Odezia
7.39778,44.2836,Odezia
7.3975,44.2844,Odezia
7.5098,44.0713,Odezia
7.55183,44.11994,Odezia
7.52327,44.0944,Odezia
7.56292,43.98135,Odice
7.55756,43.98286,Odice
7.56,43.98222,Odice
7.56,43.98222,Odites
7.34797,44.03444,Odonestis
7.56056,43.9825,Odonestis
7.27139,44.1958,Odontopera
7.4303,44.2144,Oecophora
7.3742,44.1828,Oegoconia
7.4303,44.2144,Oegoconia
7.4428,44.2161,Oegoconia
7.512778,44.06944,Oegoconia
7.272,44.207,Oidaematophorus
7.4022,44.2794,Olethreutes
7.3956,44.2825,Olethreutes
7.272,44.207,Olethreutes
7.2697,44.2044,Olethreutes
7.50786,44.06958,Oligia
7.51231,44.06999,Oligia
7.42611,44.22015,Oligia
7.55756,43.98286,Oligia
7.34797,44.03444,Oligia
7.39778,44.2836,Oligia
7.36111,44.1919,Oligia
6.84944,44.2772,Oligia
6.74333,44.2833,Oligia
7.39758,44.28448,Oligia
7.56056,43.9825,Oligia
7.27139,44.1958,Oligia
7.39742,44.28416,Oligia
7.553611,44.06222,Oligia
7.4267,44.2453,Olindia
7.3975,44.2844,Omia
7.52327,44.0944,Omia
7.550528,44.1455,Omia
7.56,43.98222,Omphalophana
7.45,44.28333,Omphalophana
7.39742,44.28416,Oncocera
7.43884,44.20383,Oncocera
7.56292,43.98135,Oncocera
7.42611,44.22015,Oncocera
7.3956,44.2825,Oncocera
7.2333,44.1986,Oncocera
7.3742,44.1828,Oncocera
7.4303,44.2144,Oncocera
7.45,44.28333,Oncocera
7.383333,44.24972,Oncocera
7.39778,44.2836,Oncocera
7.56292,43.98135,Ophiusa
7.39742,44.28416,Opisthograptis
7.56292,43.98135,Opisthograptis
7.57083,44.15083,Opisthograptis
7.565,44.14244,Opisthograptis
7.55756,43.98286,Opisthograptis
7.34797,44.03444,Opisthograptis
7.56056,43.9825,Opisthograptis
7.39778,44.2836,Opisthograptis
7.36111,44.1919,Opisthograptis
7.5675,44.0558,Opisthograptis
7.553611,44.06222,Opisthograptis
7.2667,44.1803,Opostega
7.39778,44.2836,Opostega
7.39778,44.2836,Opsibotys
7.3742,44.1828,Opsibotys
7.4303,44.2144,Opsibotys
7.4575,44.2114,Opsibotys
7.4536,44.1758,Opsibotys
7.4953,44.1753,Opsibotys
7.527472,44.10994,Opsibotys
7.272,44.207,Orenaia
7.2349,44.1542,Orenaia
7.2722,44.1628,Orenaia
7.2842,44.1625,Orenaia
7.3167,44.1772,Orenaia
7.4103,44.1492,Orenaia
7.375,44.1481,Orenaia
7.5064,44.1633,Orenaia
7.4428,44.2161,Orophia
7.5064,44.1633,Orophia
7.3956,44.2825,Orophia
7.3742,44.1828,Orophia
7.39778,44.2836,Orophia
7.39742,44.28416,Orophia
7.4303,44.2144,Ortholepis
7.272,44.207,Orthopygia
7.4303,44.2144,Orthopygia
7.39778,44.2836,Orthosia
7.48972,44.195,Orthosia
7.5675,44.0558,Orthosia
7.49492,44.1132,Orthosia
7.39778,44.2836,Orthostixis
7.272,44.207,Ostrinia
7.4303,44.2144,Ostrinia
7.39778,44.2836,Ourapteryx
7.56056,43.9825,Ourapteryx
7.512778,44.06917,Ourapteryx
7.3956,44.2825,Oxyptilus
7.4428,44.2161,Oxyptilus
7.4828,44.2003,Oxyptilus
7.4953,44.1753,Oxyptilus
7.2488,44.2024,Oxyptilus
7.3742,44.1828,Oxyptilus
7.2708,44.2497,Oxyptilus
7.3228,44.1856,Oxyptilus
7.3722,44.6519,Oxyptilus
7.4103,44.1492,Oxyptilus
7.4792,44.1892,Oxyptilus
7.4931,44.195,Oxyptilus
7.3722,44.2833,Oxyptilus
7.375,44.1481,Oxyptilus
7.4536,44.1758,Oxyptilus
7.2122,44.1933,Oxyptilus
7.3903,44.1853,Oxyptilus
7.4303,44.2144,Oxyptilus
7.550528,44.1455,Oxyptilus
7.39742,44.28416,Oxyptilus
7.57083,44.15083,Pachetra
7.565,44.14244,Pachetra
7.34797,44.03444,Pachetra
6.89825,44.31786,Pachetra
7.56056,43.9825,Pachetra
7.39778,44.2836,Pachetra
7.36111,44.1919,Pachetra
7.34472,44.1817,Pachetra
7.52327,44.0944,Pachetra
7.27139,44.1958,Pachetra
7.39742,44.28416,Pachetra
7.45,44.28333,Pachetra
7.56292,43.98135,Pachycnemia
